date,rad,tmin,tmax,hum,wind,rain,etref,wet
1998-07-01,14760.0,7.3,19.6,1.229859,3.5,0.400,2.4,0.012
1998-07-02,13400.0,5.8,19.3,1.143972,2.0,0.000,2.2,0.000
1998-07-03,11420.0,12.4,17.2,1.300183,3.3,0.000,1.9,0.000
1998-07-04,8780.0,12.2,18.7,1.508775,4.1,0.000,1.5,0.000
1998-07-05,7720.0,13.4,20.2,1.613279,4.9,3.000,1.3,0.154
1998-07-06,13410.0,7.3,19.9,1.284717,3.8,0.600,2.2,0.017
1998-07-07,14910.0,8.4,16.4,1.114568,4.0,3.800,2.3,0.088
1998-07-08,12280.0,9.0,16.3,1.174179,4.3,0.300,1.9,0.017
1998-07-09,5210.0,10.4,16.4,1.460677,3.9,2.400,0.9,0.133
1998-07-10,14060.0,12.7,21.2,1.628107,2.4,0.200,2.4,0.017
1998-07-11,20020.0,13.7,21.3,1.406325,5.9,2.200,3.4,0.029
1998-07-12,4810.0,12.7,18.4,1.707894,4.7,11.700,0.8,0.592
1998-07-13,17340.0,11.8,19.9,1.326699,5.4,0.400,2.9,0.025
1998-07-14,8550.0,10.8,16.5,1.247061,5.8,0.000,1.4,0.000
1998-07-15,13610.0,11.4,19.2,1.394771,4.0,0.500,2.2,0.029
1998-07-16,10880.0,11.4,18.9,1.514747,3.0,0.400,1.8,0.017
1998-07-17,15920.0,8.3,20.9,1.313692,3.3,0.700,2.6,0.046
1998-07-18,13430.0,12.3,19.1,1.336354,4.7,0.000,2.2,0.000
1998-07-19,24220.0,11.3,22.2,1.358703,3.1,0.000,4.1,0.000
1998-07-20,24940.0,14.0,31.3,1.586523,2.7,0.000,4.8,0.000
1998-07-21,16810.0,15.0,27.0,1.719974,5.0,2.100,3.2,0.025
1998-07-22,25530.0,13.0,23.0,1.421289,3.3,0.000,4.5,0.000
1998-07-23,11620.0,14.5,23.2,1.538337,3.8,0.000,2.1,0.000
1998-07-24,15470.0,10.8,21.0,1.399742,2.4,0.200,2.7,0.017
1998-07-25,21300.0,6.8,21.0,1.078538,1.8,0.000,3.5,0.000
1998-07-26,21180.0,7.5,23.8,1.073380,1.4,0.000,3.6,0.000
1998-07-27,20920.0,9.9,25.4,1.242467,1.8,0.500,3.7,0.075
1998-07-28,10050.0,13.7,21.4,1.622034,2.5,7.400,1.7,0.146
1998-07-29,6950.0,12.6,19.3,1.669835,4.0,2.700,1.2,0.083
1998-07-30,12230.0,13.6,19.2,1.553075,4.4,6.000,2.0,0.058
1998-07-31,10860.0,9.2,20.3,1.439374,4.3,16.800,1.8,0.129
1998-08-01,16680.0,9.1,21.3,1.337881,1.9,0.000,2.8,0.000
1998-08-02,15640.0,10.2,20.6,1.374177,2.4,0.000,2.6,0.000
1998-08-03,19420.0,8.1,23.2,1.293603,3.2,0.000,3.4,0.000
1998-08-04,17470.0,12.4,21.3,1.384094,4.7,0.900,3.0,0.071
1998-08-05,11230.0,8.4,20.3,1.361074,4.0,0.000,1.9,0.000
1998-08-06,23540.0,6.7,25.5,1.094424,3.3,0.000,4.1,0.000
1998-08-07,15370.0,10.4,24.6,1.629579,1.8,0.000,2.7,0.000
1998-08-08,23700.0,11.1,29.3,1.598132,3.2,0.000,4.4,0.000
1998-08-09,23610.0,12.9,24.1,1.344634,3.3,0.000,4.2,0.000
1998-08-10,24120.0,11.5,30.7,1.410658,2.3,0.000,4.5,0.000
1998-08-11,21420.0,15.7,31.0,1.812849,2.3,0.000,4.1,0.000
1998-08-12,17420.0,13.6,29.2,1.893146,2.8,0.000,3.2,0.000
1998-08-13,14210.0,8.7,20.7,1.131595,4.3,0.000,2.4,0.000
1998-08-14,9610.0,10.9,22.1,1.503756,2.9,0.000,1.7,0.000
1998-08-15,18490.0,10.0,26.0,1.219040,3.8,0.000,3.3,0.000
1998-08-16,18780.0,6.2,21.6,1.106206,1.1,0.000,3.1,0.000
1998-08-17,20400.0,8.5,25.8,1.064272,2.9,0.000,3.6,0.000
1998-08-18,8510.0,6.9,22.2,1.380690,1.5,2.100,1.4,0.079
1998-08-19,19950.0,4.7,20.8,1.065826,0.9,0.000,3.2,0.000
1998-08-20,18350.0,7.1,23.4,1.209521,3.9,0.000,3.1,0.000
1998-08-21,6120.0,11.5,18.6,1.507538,6.0,9.200,1.0,0.321
1998-08-22,10760.0,10.4,18.2,1.253336,4.7,4.100,1.7,0.071
1998-08-23,12560.0,9.6,19.1,1.221914,4.8,9.200,2.0,0.233
1998-08-24,8570.0,9.5,16.5,1.204753,5.9,11.400,1.4,0.167
1998-08-25,11050.0,8.8,17.1,1.152268,3.7,0.000,1.8,0.000
1998-08-26,3110.0,8.1,12.9,1.181929,2.3,17.500,0.5,0.363
1998-08-27,15470.0,6.5,16.4,1.024916,3.5,2.800,2.3,0.067
1998-08-28,8740.0,8.5,15.1,1.087513,4.1,0.800,1.3,0.050
1998-08-29,5850.0,7.5,15.0,1.098208,1.5,0.000,0.9,0.000
1998-08-30,8870.0,9.6,17.7,1.326852,1.3,3.300,1.4,0.029
1998-08-31,18820.0,8.8,20.2,1.193678,2.2,0.000,3.0,0.000
1998-09-01,9530.0,10.5,20.4,1.310175,3.3,0.200,1.6,0.037
1998-09-02,4400.0,13.3,19.2,1.608532,3.5,3.200,0.7,0.167
1998-09-03,3450.0,14.7,18.9,1.854329,3.3,9.700,0.6,0.300
1998-09-04,6990.0,14.7,18.9,1.701469,2.7,0.100,1.2,0.012
1998-09-05,5230.0,13.7,18.8,1.611533,3.0,1.700,0.9,0.121
1998-09-06,8760.0,12.8,21.0,1.627075,2.1,0.300,1.5,0.008
1998-09-07,9870.0,10.4,21.4,1.484472,2.4,0.800,1.7,0.033
1998-09-08,10630.0,15.2,22.0,1.767234,4.5,3.500,1.8,0.233
1998-09-09,4460.0,14.8,20.4,1.790778,5.8,9.300,0.8,0.158
1998-09-10,12320.0,14.5,21.6,1.538251,6.3,0.500,2.1,0.025
1998-09-11,13560.0,9.3,19.7,1.245521,4.0,0.000,2.2,0.000
1998-09-12,1820.0,7.0,11.4,1.141242,1.9,16.500,0.3,0.392
1998-09-13,10550.0,7.1,14.5,1.044238,3.8,0.300,1.5,0.042
1998-09-14,2760.0,5.7,13.1,1.174041,4.6,32.700,0.4,0.550
1998-09-15,6830.0,10.5,16.2,1.245461,6.3,9.400,1.1,0.417
1998-09-16,9780.0,9.9,16.6,1.227201,6.4,11.300,1.5,0.196
1998-09-17,5970.0,10.5,15.2,1.379941,4.8,18.800,0.9,0.288
1998-09-18,12450.0,10.3,17.3,1.210934,2.5,0.000,2.0,0.000
1998-09-19,4610.0,13.4,17.1,1.628789,2.1,0.000,0.8,0.000
1998-09-20,11920.0,8.9,20.6,1.383059,2.0,0.000,2.0,0.000
1998-09-21,12290.0,6.4,20.2,1.214552,2.2,0.000,2.0,0.000
1998-09-22,13880.0,8.8,17.5,1.226316,3.5,0.000,2.2,0.000
1998-09-23,13140.0,7.3,17.2,1.237440,2.9,0.000,2.0,0.000
1998-09-24,14090.0,8.7,20.8,1.306143,2.9,0.000,2.3,0.000
1998-09-25,11680.0,8.5,22.5,1.290835,1.8,0.000,2.0,0.000
1998-09-26,10220.0,10.5,22.5,1.467093,2.9,2.800,1.7,0.092
1998-09-27,8020.0,10.5,20.6,1.399222,1.3,3.900,1.3,0.046
1998-09-28,8260.0,8.9,20.1,1.417170,1.1,0.000,1.3,0.000
1998-09-29,9380.0,9.0,19.6,1.338167,1.5,0.000,1.5,0.000
1998-09-30,4080.0,11.4,16.3,1.427177,4.1,1.500,0.7,0.092
1998-10-01,1950.0,7.7,13.7,1.249270,3.8,15.900,0.3,0.454
1998-10-02,4630.0,4.2,7.7,0.748396,4.8,0.000,0.6,0.000
1998-10-03,940.0,4.4,5.8,0.815214,2.6,0.300,0.1,0.046
1998-10-04,1720.0,4.6,7.4,0.913239,2.6,0.000,0.2,0.000
1998-10-05,2860.0,5.5,8.5,0.952082,4.5,0.400,0.4,0.058
1998-10-06,7890.0,5.6,10.6,0.872027,5.4,4.300,1.1,0.154
1998-10-07,2770.0,6.1,9.7,1.001648,2.5,4.300,0.4,0.229
1998-10-08,3210.0,3.9,11.2,0.962490,1.7,9.000,0.4,0.221
1998-10-09,9140.0,4.1,14.1,0.948519,3.2,0.000,1.3,0.000
1998-10-10,4490.0,8.9,13.7,1.199400,5.8,8.200,0.7,0.275
1998-10-11,1810.0,8.8,12.5,1.220171,4.8,7.100,0.3,0.346
1998-10-12,5360.0,7.0,11.6,1.052790,5.1,8.500,0.8,0.171
1998-10-13,6860.0,6.3,14.0,1.051299,4.8,1.200,1.0,0.163
1998-10-14,1130.0,8.4,15.8,1.376960,5.4,5.000,0.2,0.379
1998-10-15,7570.0,7.7,14.6,1.065648,3.8,0.000,1.1,0.000
1998-10-16,7370.0,4.2,15.0,0.915467,3.9,0.000,1.1,0.000
1998-10-17,2140.0,9.4,16.3,1.212309,7.0,2.200,0.3,0.121
1998-10-18,8550.0,-0.4,11.3,0.711751,2.7,1.500,1.1,0.058
1998-10-19,8240.0,-2.1,11.6,0.692048,3.0,1.700,1.1,0.037
1998-10-20,8410.0,1.3,10.8,0.720552,3.5,3.700,1.1,0.067
1998-10-21,1450.0,7.1,13.7,1.087787,6.9,4.100,0.2,0.100
1998-10-22,2040.0,13.0,15.9,1.435668,6.4,0.200,0.3,0.012
1998-10-23,860.0,12.9,15.4,1.379150,6.7,8.300,0.1,0.312
1998-10-24,2660.0,9.1,12.9,1.131802,6.0,10.800,0.4,0.279
1998-10-25,2590.0,5.5,12.5,0.949062,8.1,17.900,0.4,0.358
1998-10-26,2370.0,4.2,8.1,0.848259,4.7,8.000,0.3,0.167
1998-10-27,560.0,4.4,13.5,1.086561,7.8,16.300,0.1,0.513
1998-10-28,3130.0,8.2,14.1,0.994035,9.3,27.900,0.5,0.429
1998-10-29,3000.0,5.3,10.9,0.870603,6.6,12.100,0.4,0.246
1998-10-30,3740.0,4.2,8.0,0.823762,5.1,9.400,0.5,0.192
1998-10-31,4520.0,4.4,8.4,0.882537,4.7,4.600,0.6,0.267
1998-11-01,4860.0,3.8,9.6,0.839243,4.8,14.200,0.6,0.283
1998-11-02,3570.0,4.4,8.5,0.874629,3.5,3.800,0.5,0.117
1998-11-03,2100.0,5.6,9.9,0.921374,5.5,7.300,0.3,0.208
1998-11-04,3830.0,1.6,8.9,0.782992,3.5,1.300,0.5,0.058
1998-11-05,3480.0,2.5,8.2,0.751509,6.3,4.300,0.5,0.221
1998-11-06,5300.0,-0.6,10.9,0.735684,5.1,1.700,0.7,0.071
1998-11-07,3650.0,-0.7,8.8,0.771560,2.3,0.000,0.5,0.000
1998-11-08,1880.0,2.4,10.4,0.848637,3.1,13.200,0.2,0.300
1998-11-09,1100.0,9.7,14.1,1.311738,4.0,10.900,0.2,0.296
1998-11-10,2250.0,3.6,12.4,1.010566,3.7,4.100,0.3,0.112
1998-11-11,5630.0,0.3,10.1,0.732446,2.8,0.000,0.7,0.000
1998-11-12,3540.0,0.8,7.2,0.704533,2.3,0.000,0.4,0.000
1998-11-13,1090.0,2.5,7.8,0.822326,3.8,3.100,0.1,0.183
1998-11-14,1930.0,-0.2,6.8,0.725902,1.8,1.800,0.2,0.154
1998-11-15,1560.0,0.0,4.9,0.734189,1.2,0.000,0.2,0.000
1998-11-16,4180.0,1.4,4.9,0.654133,3.3,0.000,0.5,0.000
1998-11-17,2640.0,-3.3,4.6,0.519308,1.8,0.000,0.3,0.000
1998-11-18,2630.0,-3.2,3.7,0.595512,2.2,0.100,0.3,0.021
1998-11-19,5180.0,-5.7,2.8,0.431248,2.1,0.000,0.5,0.000
1998-11-20,6640.0,-8.2,0.4,0.431840,0.8,0.000,0.6,0.000
1998-11-21,5950.0,-7.1,1.4,0.409093,2.0,0.000,0.5,0.000
1998-11-22,6370.0,-8.8,-2.1,0.330852,2.3,0.000,0.5,0.000
1998-11-23,5340.0,-9.5,-0.9,0.347200,1.5,0.000,0.5,0.000
1998-11-24,4220.0,-6.7,0.0,0.382772,2.1,0.000,0.4,0.000
1998-11-25,2760.0,-1.9,1.9,0.556415,1.5,0.500,0.3,0.133
1998-11-26,1090.0,-1.1,4.2,0.636455,3.5,2.800,0.1,0.179
1998-11-27,1170.0,4.2,7.1,0.891551,3.0,0.600,0.2,0.042
1998-11-28,2780.0,2.4,7.2,0.754094,2.4,0.000,0.3,0.000
1998-11-29,1440.0,1.2,2.9,0.628285,2.6,1.200,0.2,0.083
1998-11-30,380.0,-0.2,1.8,0.585512,4.2,0.000,0.0,0.000
1998-12-01,2690.0,-3.7,0.3,0.472726,4.1,0.000,0.3,0.000
1998-12-02,1130.0,-3.6,-1.9,0.405223,3.7,0.000,0.1,0.000
1998-12-03,1000.0,-6.6,-1.3,0.419556,1.5,0.000,0.1,0.000
1998-12-04,1230.0,-1.9,1.3,0.550865,3.3,2.200,0.1,0.167
1998-12-05,1970.0,-1.4,1.3,0.604471,4.8,2.400,0.2,0.163
1998-12-06,2820.0,-2.2,3.0,0.517467,3.6,1.200,0.3,0.062
1998-12-07,3490.0,-10.0,2.5,0.391495,1.3,0.000,0.3,0.000
1998-12-08,2410.0,-11.0,-1.8,0.372787,1.7,0.000,0.2,0.000
1998-12-09,760.0,-1.8,2.3,0.581242,2.9,3.900,0.1,0.496
1998-12-10,880.0,0.6,2.6,0.676209,2.3,1.800,0.1,0.238
1998-12-11,1480.0,-0.3,6.2,0.720717,2.6,0.100,0.2,0.008
1998-12-12,510.0,5.8,12.4,1.137915,4.8,4.800,0.1,0.238
1998-12-13,710.0,6.3,13.3,1.014815,8.9,5.200,0.1,0.088
1998-12-14,700.0,7.1,12.3,1.148127,5.4,0.900,0.1,0.071
1998-12-15,300.0,7.2,12.0,1.140938,4.9,14.600,0.0,0.413
1998-12-16,2200.0,4.8,7.5,0.913089,4.3,1.500,0.3,0.033
1998-12-17,2760.0,3.1,9.7,0.670419,3.9,0.000,0.4,0.000
1998-12-18,320.0,3.6,6.9,0.733624,5.2,1.100,0.0,0.092
1998-12-19,1090.0,3.4,7.8,0.796088,6.4,6.700,0.1,0.154
1998-12-20,3110.0,-0.6,5.0,0.622312,3.1,0.300,0.4,0.021
1998-12-21,3280.0,-1.5,3.8,0.611690,2.7,0.000,0.4,0.000
1998-12-22,750.0,0.1,4.5,0.678255,3.4,1.600,0.1,0.075
1998-12-23,1730.0,2.1,6.0,0.714061,4.8,0.200,0.2,0.017
1998-12-24,1100.0,0.3,3.3,0.637235,4.5,1.400,0.1,0.088
1998-12-25,310.0,2.8,8.7,0.864803,8.0,3.900,0.0,0.238
1998-12-26,2620.0,5.7,11.1,0.923978,8.1,4.300,0.4,0.242
1998-12-27,1730.0,6.3,11.2,0.828858,7.7,3.400,0.2,0.183
1998-12-28,400.0,4.8,9.9,0.888605,5.2,4.900,0.1,0.229
1998-12-29,2870.0,3.7,6.7,0.745319,3.8,0.000,0.4,0.000
1998-12-30,3260.0,3.1,10.3,0.760685,3.1,0.000,0.4,0.000
1998-12-31,2160.0,2.3,9.3,0.681740,3.2,0.000,0.3,0.000
1999-01-01,1910.0,2.3,9.2,0.663529,2.8,0.000,0.2,0.000
1999-01-02,1140.0,5.0,9.4,0.830228,4.7,1.200,0.2,0.108
1999-01-03,1190.0,3.2,7.2,0.767654,5.1,9.200,0.2,0.263
1999-01-04,390.0,4.4,12.8,1.063513,6.2,5.600,0.1,0.279
1999-01-05,3360.0,9.8,13.8,1.215153,5.5,1.000,0.5,0.062
1999-01-06,3490.0,8.8,14.2,0.900796,6.7,0.000,0.5,0.000
1999-01-07,1450.0,5.3,10.1,0.877050,5.0,3.100,0.2,0.138
1999-01-08,940.0,3.7,6.4,0.762747,6.3,6.700,0.1,0.300
1999-01-09,1010.0,-2.9,3.7,0.593015,3.6,2.300,0.1,0.117
1999-01-10,5890.0,-6.8,-0.2,0.415243,2.0,0.000,0.6,0.000
1999-01-11,1890.0,-4.2,-0.7,0.438892,4.2,0.000,0.2,0.000
1999-01-12,2370.0,-3.4,1.0,0.506850,4.9,1.900,0.2,0.192
1999-01-13,1910.0,-1.1,4.3,0.655567,5.5,3.300,0.2,0.221
1999-01-14,1680.0,3.1,6.3,0.726234,7.0,3.200,0.2,0.175
1999-01-15,1010.0,5.2,8.5,0.847461,7.6,1.900,0.1,0.183
1999-01-16,280.0,4.8,10.4,0.944928,7.0,11.900,0.0,0.575
1999-01-17,1710.0,3.2,7.2,0.817203,3.8,2.000,0.2,0.104
1999-01-18,4140.0,2.0,7.5,0.738085,4.3,0.000,0.5,0.000
1999-01-19,2300.0,5.0,10.1,0.766696,7.9,0.000,0.3,0.000
1999-01-20,2150.0,7.4,12.0,0.870558,5.5,0.000,0.3,0.000
1999-01-21,890.0,6.4,8.0,0.904405,2.3,0.200,0.1,0.029
1999-01-22,2150.0,-1.6,7.0,0.767536,1.5,0.000,0.2,0.000
1999-01-23,920.0,-1.4,5.4,0.692740,2.3,0.000,0.1,0.000
1999-01-24,800.0,3.6,7.3,0.856692,5.3,1.400,0.1,0.088
1999-01-25,350.0,6.7,11.8,1.043493,8.0,2.100,0.1,0.146
1999-01-26,3260.0,2.9,7.2,0.759723,4.8,9.400,0.4,0.188
1999-01-27,2710.0,2.5,7.1,0.721487,4.0,1.500,0.3,0.058
1999-01-28,970.0,0.1,5.3,0.677290,3.8,7.500,0.1,0.325
1999-01-29,5790.0,-7.4,0.2,0.356241,3.0,0.000,0.6,0.000
1999-01-30,6750.0,-7.6,3.6,0.368406,1.8,0.000,0.7,0.000
1999-01-31,3730.0,-6.2,3.2,0.459239,1.4,0.200,0.4,0.037
1999-02-01,1100.0,2.3,6.5,0.810577,3.1,0.600,0.1,0.042
1999-02-02,1300.0,4.3,6.3,0.859858,3.5,0.000,0.2,0.000
1999-02-03,1380.0,4.4,7.9,0.913672,4.3,0.500,0.2,0.054
1999-02-04,650.0,6.8,11.0,0.923969,7.7,0.300,0.1,0.042
1999-02-05,3520.0,0.9,7.2,0.653213,9.0,5.600,0.4,0.142
1999-02-06,5220.0,0.9,5.5,0.638115,5.5,0.700,0.6,0.050
1999-02-07,5040.0,-0.7,3.3,0.599809,4.5,5.900,0.5,0.271
1999-02-08,5780.0,-2.7,3.1,0.567063,4.1,0.900,0.6,0.088
1999-02-09,2190.0,-4.6,0.3,0.466778,1.9,0.000,0.2,0.000
1999-02-10,4270.0,-2.9,2.7,0.528525,3.3,1.200,0.5,0.075
1999-02-11,3500.0,-1.6,2.2,0.504988,2.3,0.100,0.4,0.017
1999-02-12,4730.0,-8.4,0.5,0.337549,1.5,0.000,0.5,0.000
1999-02-13,7980.0,-10.7,1.4,0.341272,2.2,0.000,0.7,0.000
1999-02-14,6440.0,-8.9,0.3,0.349342,2.1,0.200,0.6,0.042
1999-02-15,1380.0,-1.8,1.6,0.589911,4.8,0.700,0.1,0.067
1999-02-16,4070.0,1.1,5.8,0.667350,7.8,6.400,0.5,0.233
1999-02-17,7320.0,-1.3,4.9,0.579648,6.9,4.300,0.8,0.179
1999-02-18,6330.0,-2.6,6.0,0.525556,3.5,0.200,0.7,0.033
1999-02-19,1000.0,4.4,9.6,0.998007,4.9,8.800,0.1,0.354
1999-02-20,6430.0,3.8,8.5,0.772743,3.7,0.000,0.8,0.000
1999-02-21,1480.0,1.9,5.9,0.739116,5.3,8.000,0.2,0.250
1999-02-22,4240.0,0.0,3.6,0.626511,6.0,7.600,0.5,0.292
1999-02-23,6580.0,0.9,7.2,0.627820,5.4,1.400,0.8,0.037
1999-02-24,7700.0,-2.9,6.4,0.575837,3.1,0.400,0.9,0.008
1999-02-25,7170.0,-3.6,5.7,0.524799,4.3,0.200,0.8,0.033
1999-02-26,1470.0,3.7,7.8,0.831952,5.3,1.100,0.2,0.050
1999-02-27,2650.0,3.8,8.1,0.824962,5.2,1.200,0.3,0.071
1999-02-28,7290.0,3.7,10.3,0.772871,6.8,0.300,1.0,0.025
1999-03-01,890.0,3.1,11.4,0.994042,7.0,24.600,0.1,0.617
1999-03-02,1490.0,2.9,12.4,0.988198,4.3,12.700,0.2,0.400
1999-03-03,5630.0,6.3,12.2,0.934134,6.4,1.200,0.8,0.042
1999-03-04,3850.0,4.3,9.0,0.797941,3.2,0.900,0.5,0.050
1999-03-05,4430.0,1.7,8.2,0.748196,2.2,0.000,0.6,0.000
1999-03-06,3240.0,3.5,5.6,0.759463,4.9,0.000,0.4,0.000
1999-03-07,4380.0,1.8,5.6,0.674694,5.5,0.000,0.5,0.000
1999-03-08,2660.0,1.6,5.1,0.704927,3.1,5.300,0.3,0.454
1999-03-09,1920.0,3.5,4.6,0.778495,2.9,2.000,0.2,0.192
1999-03-10,1960.0,0.6,5.0,0.728982,1.8,0.000,0.2,0.000
1999-03-11,8660.0,-3.8,7.4,0.585824,2.6,0.000,1.0,0.000
1999-03-12,12520.0,0.5,13.8,0.736303,4.1,0.000,1.7,0.000
1999-03-13,9790.0,5.6,17.3,1.077629,2.3,0.000,1.5,0.000
1999-03-14,10240.0,1.5,13.4,0.732434,1.8,0.000,1.4,0.000
1999-03-15,10930.0,-1.0,11.2,0.696259,1.3,0.000,1.4,0.000
1999-03-16,12640.0,-2.7,9.6,0.620935,2.4,0.000,1.6,0.000
1999-03-17,11450.0,0.4,11.7,0.659345,1.3,0.100,1.5,0.033
1999-03-18,8190.0,-1.3,11.9,0.623245,2.6,6.200,1.1,0.200
1999-03-19,4100.0,3.3,7.8,0.753934,4.0,1.900,0.5,0.050
1999-03-20,3890.0,1.6,6.8,0.760909,3.3,1.700,0.5,0.175
1999-03-21,2330.0,4.1,7.3,0.840048,4.8,4.800,0.3,0.337
1999-03-22,3360.0,3.6,6.2,0.755615,4.1,6.200,0.4,0.246
1999-03-23,6930.0,2.5,9.7,0.822975,4.5,4.600,0.9,0.300
1999-03-24,4380.0,2.6,10.0,0.805420,4.5,0.000,0.6,0.000
1999-03-25,14640.0,1.6,17.5,0.842559,3.8,0.000,2.2,0.000
1999-03-26,5910.0,8.3,13.9,1.129625,3.2,3.000,0.9,0.108
1999-03-27,13330.0,3.4,11.8,0.744888,2.8,0.700,1.8,0.046
1999-03-28,13930.0,-1.3,10.3,0.641018,1.9,0.000,1.7,0.000
1999-03-29,17570.0,-3.4,14.5,0.559587,2.5,0.000,2.4,0.000
1999-03-30,13530.0,7.0,17.4,0.982424,3.3,0.000,2.1,0.000
1999-03-31,13360.0,7.9,18.2,1.038055,1.9,0.000,2.1,0.000
1999-04-01,16580.0,8.0,19.2,0.851056,4.3,0.000,2.7,0.000
